"Tanpri, nan fraz sa a ranplase [MASK] pa yon  entite ki soti nan kategori manje epi ban mwen egzakteman yon sèl antite kòm repons. Pa rekopye fraz la, pa ajoute okenn eksplikasyon oswa detay nan repons lan: Sak pi enpotan an se jodi a se mwen te manje yon [MASK]"
"Tanpri, nan fraz sa a ranplase [MASK] pa yon  entite ki soti nan kategori manje epi ban mwen egzakteman yon sèl antite kòm repons. Pa rekopye fraz la, pa ajoute okenn eksplikasyon oswa detay nan repons lan: Jodia, anvan timoun yo al lekol mwen te kwit [MASK]"
"Tanpri, nan fraz sa a ranplase [MASK] pa yon  entite ki soti nan kategori manje epi ban mwen egzakteman yon sèl antite kòm repons. Pa rekopye fraz la, pa ajoute okenn eksplikasyon oswa detay nan repons lan: Lem rantre sot travay jodia mwen pral kwit yon [MASK]"
"Tanpri, nan fraz sa a ranplase [MASK] pa yon  entite ki soti nan kategori manje epi ban mwen egzakteman yon sèl antite kòm repons. Pa rekopye fraz la, pa ajoute okenn eksplikasyon oswa detay nan repons lan: Kwizin nn te tet anba men le mwen kwit [MASK]"
"Tanpri, nan fraz sa a ranplase [MASK] pa yon  entite ki soti nan kategori manje epi ban mwen egzakteman yon sèl antite kòm repons. Pa rekopye fraz la, pa ajoute okenn eksplikasyon oswa detay nan repons lan: Tout sa se gras bondye, jodia mwen kwit yon [MASK]"
"Tanpri, nan fraz sa a ranplase [MASK] pa yon  entite ki soti nan kategori manje epi ban mwen egzakteman yon sèl antite kòm repons. Pa rekopye fraz la, pa ajoute okenn eksplikasyon oswa detay nan repons lan: Map byen kontan resevwa nou lakay mwen jodia pou nou te ka vin manje ansanm avem , mwen kwit [MASK]"
"Tanpri, nan fraz sa a ranplase [MASK] pa yon  entite ki soti nan kategori manje epi ban mwen egzakteman yon sèl antite kòm repons. Pa rekopye fraz la, pa ajoute okenn eksplikasyon oswa detay nan repons lan: Malgre mwen pa t gen anpil tan , mwen te manje yon [MASK]"
"Tanpri, nan fraz sa a ranplase [MASK] pa yon  entite ki soti nan kategori manje epi ban mwen egzakteman yon sèl antite kòm repons. Pa rekopye fraz la, pa ajoute okenn eksplikasyon oswa detay nan repons lan: Saw panse de manje mwen kwit jodia , mwen te kwit yon [MASK]"
"Tanpri, nan fraz sa a ranplase [MASK] pa yon  entite ki soti nan kategori manje epi ban mwen egzakteman yon sèl antite kòm repons. Pa rekopye fraz la, pa ajoute okenn eksplikasyon oswa detay nan repons lan: Malgre m te fatigue mwen te kwit yon [MASK]"
"Tanpri, nan fraz sa a ranplase [MASK] pa yon  entite ki soti nan kategori manje epi ban mwen egzakteman yon sèl antite kòm repons. Pa rekopye fraz la, pa ajoute okenn eksplikasyon oswa detay nan repons lan: Mwen bouke manje [MASK]"
"Tanpri, nan fraz sa a ranplase [MASK] pa yon  entite ki soti nan kategori manje epi ban mwen egzakteman yon sèl antite kòm repons. Pa rekopye fraz la, pa ajoute okenn eksplikasyon oswa detay nan repons lan: Mwen manje plis pase 3 kilo [MASK]"
"Tanpri, nan fraz sa a ranplase [MASK] pa yon  entite ki soti nan kategori manje epi ban mwen egzakteman yon sèl antite kòm repons. Pa rekopye fraz la, pa ajoute okenn eksplikasyon oswa detay nan repons lan: M pa kwe gen yon manje ki pi pa gou pase yon [MASK]"
"Tanpri, nan fraz sa a ranplase [MASK] pa yon  entite ki soti nan kategori manje epi ban mwen egzakteman yon sèl antite kòm repons. Pa rekopye fraz la, pa ajoute okenn eksplikasyon oswa detay nan repons lan: Vant mwen pat bon menm depi lem te fin manje yon [MASK]"
"Tanpri, nan fraz sa a ranplase [MASK] pa yon  entite ki soti nan kategori manje epi ban mwen egzakteman yon sèl antite kòm repons. Pa rekopye fraz la, pa ajoute okenn eksplikasyon oswa detay nan repons lan: Jan m grangou la , mwen pral manje yon [MASK]"
"Tanpri, nan fraz sa a ranplase [MASK] pa yon  entite ki soti nan kategori manje epi ban mwen egzakteman yon sèl antite kòm repons. Pa rekopye fraz la, pa ajoute okenn eksplikasyon oswa detay nan repons lan: Bravo, pou mwen felisite w mwen pral kwit yon [MASK]"
"Tanpri, nan fraz sa a ranplase [MASK] pa yon  entite ki soti nan kategori manje epi ban mwen egzakteman yon sèl antite kòm repons. Pa rekopye fraz la, pa ajoute okenn eksplikasyon oswa detay nan repons lan: Mwen te manje yon [MASK]"
"Tanpri, nan fraz sa a ranplase [MASK] pa yon  entite ki soti nan kategori manje epi ban mwen egzakteman yon sèl antite kòm repons. Pa rekopye fraz la, pa ajoute okenn eksplikasyon oswa detay nan repons lan: Pandan peryod Karem lan mwen manje de fwa yon [MASK]"
"Tanpri, nan fraz sa a ranplase [MASK] pa yon  entite ki soti nan kategori manje epi ban mwen egzakteman yon sèl antite kòm repons. Pa rekopye fraz la, pa ajoute okenn eksplikasyon oswa detay nan repons lan: Saw te manje pou fèt Pak la, paske m konnen u pa manje vyann ? Mwen m te manje yon [MASK]"
"Tanpri, nan fraz sa a ranplase [MASK] pa yon  entite ki soti nan kategori manje epi ban mwen egzakteman yon sèl antite kòm repons. Pa rekopye fraz la, pa ajoute okenn eksplikasyon oswa detay nan repons lan: Ke Bondye beni w , yè mwen te manje yn[MASK]"
"Tanpri, nan fraz sa a ranplase [MASK] pa yon  entite ki soti nan kategori manje epi ban mwen egzakteman yon sèl antite kòm repons. Pa rekopye fraz la, pa ajoute okenn eksplikasyon oswa detay nan repons lan: Jodia a mwen te manje yon [MASK]"
"Tanpri, nan fraz sa a ranplase [MASK] pa yon  entite ki soti nan kategori manje epi ban mwen egzakteman yon sèl antite kòm repons. Pa rekopye fraz la, pa ajoute okenn eksplikasyon oswa detay nan repons lan: Jodia mwen manje pi bon [MASK]"
"Tanpri, nan fraz sa a ranplase [MASK] pa yon  entite ki soti nan kategori manje epi ban mwen egzakteman yon sèl antite kòm repons. Pa rekopye fraz la, pa ajoute okenn eksplikasyon oswa detay nan repons lan: Mwen manje yon [MASK]"
"Tanpri, nan fraz sa a ranplase [MASK] pa yon  entite ki soti nan kategori manje epi ban mwen egzakteman yon sèl antite kòm repons. Pa rekopye fraz la, pa ajoute okenn eksplikasyon oswa detay nan repons lan: Jan mwen te anvi manje bagay sa, mwen manje yon demi kilo [MASK]"
"Tanpri, nan fraz sa a ranplase [MASK] pa yon  entite ki soti nan kategori manje epi ban mwen egzakteman yon sèl antite kòm repons. Pa rekopye fraz la, pa ajoute okenn eksplikasyon oswa detay nan repons lan: Pou m te fè ke mwen kontan mwen te manje yon [MASK]"
"Tanpri, nan fraz sa a ranplase [MASK] pa yon  entite ki soti nan kategori manje epi ban mwen egzakteman yon sèl antite kòm repons. Pa rekopye fraz la, pa ajoute okenn eksplikasyon oswa detay nan repons lan: Lasosyete, manman mwen mandem si mwen manje yon [MASK]"
"Tanpri, nan fraz sa a ranplase [MASK] pa yon  entite ki soti nan kategori manje epi ban mwen egzakteman yon sèl antite kòm repons. Pa rekopye fraz la, pa ajoute okenn eksplikasyon oswa detay nan repons lan: Ane sa , mwen manje yon [MASK]"
"Tanpri, nan fraz sa a ranplase [MASK] pa yon  entite ki soti nan kategori manje epi ban mwen egzakteman yon sèl antite kòm repons. Pa rekopye fraz la, pa ajoute okenn eksplikasyon oswa detay nan repons lan: Jiska jodiya , mwen te manje yon [MASK]"
"Tanpri, nan fraz sa a ranplase [MASK] pa yon  entite ki soti nan kategori manje epi ban mwen egzakteman yon sèl antite kòm repons. Pa rekopye fraz la, pa ajoute okenn eksplikasyon oswa detay nan repons lan: Map mouri grangou la malgre mwen te manje yon [MASK]"
"Tanpri, nan fraz sa a ranplase [MASK] pa yon  entite ki soti nan kategori manje epi ban mwen egzakteman yon sèl antite kòm repons. Pa rekopye fraz la, pa ajoute okenn eksplikasyon oswa detay nan repons lan: Mwen pa konn koman pou m di sa men mwen te manje yon [MASK]"
"Tanpri, nan fraz sa a ranplase [MASK] pa yon  entite ki soti nan kategori manje epi ban mwen egzakteman yon sèl antite kòm repons. Pa rekopye fraz la, pa ajoute okenn eksplikasyon oswa detay nan repons lan: Mwen pa vle okenn moun mandem kibo men mwen te manje yon [MASK]"
"Tanpri, nan fraz sa a ranplase [MASK] pa yon  entite ki soti nan kategori manje epi ban mwen egzakteman yon sèl antite kòm repons. Pa rekopye fraz la, pa ajoute okenn eksplikasyon oswa detay nan repons lan: Bon mwen di w, mwen te manje yon [MASK]"
"Tanpri, nan fraz sa a ranplase [MASK] pa yon  entite ki soti nan kategori manje epi ban mwen egzakteman yon sèl antite kòm repons. Pa rekopye fraz la, pa ajoute okenn eksplikasyon oswa detay nan repons lan: Nan Piknik nou an, nou te manje [MASK]"
"Tanpri, nan fraz sa a ranplase [MASK] pa yon  entite ki soti nan kategori manje epi ban mwen egzakteman yon sèl antite kòm repons. Pa rekopye fraz la, pa ajoute okenn eksplikasyon oswa detay nan repons lan: Enjoy , mwen manje yon [MASK]"
"Tanpri, nan fraz sa a ranplase [MASK] pa yon  entite ki soti nan kategori manje epi ban mwen egzakteman yon sèl antite kòm repons. Pa rekopye fraz la, pa ajoute okenn eksplikasyon oswa detay nan repons lan: Jodia ,anvan le priyè a rive mwen te manje [MASK]"
"Tanpri, nan fraz sa a ranplase [MASK] pa yon  entite ki soti nan kategori manje epi ban mwen egzakteman yon sèl antite kòm repons. Pa rekopye fraz la, pa ajoute okenn eksplikasyon oswa detay nan repons lan: Jodia, tou pre lekol la , mwen te manje yon [MASK]"
"Tanpri, nan fraz sa a ranplase [MASK] pa yon  entite ki soti nan kategori manje epi ban mwen egzakteman yon sèl antite kòm repons. Pa rekopye fraz la, pa ajoute okenn eksplikasyon oswa detay nan repons lan: Lè mwen te sot nan spò mwen te manje yon [MASK]"
"Tanpri, nan fraz sa a ranplase [MASK] pa yon  entite ki soti nan kategori manje epi ban mwen egzakteman yon sèl antite kòm repons. Pa rekopye fraz la, pa ajoute okenn eksplikasyon oswa detay nan repons lan: Mwen te santi m cho donk mwen te bwè yon [MASK]"
"Tanpri, nan fraz sa a ranplase [MASK] pa yon  entite ki soti nan kategori manje epi ban mwen egzakteman yon sèl antite kòm repons. Pa rekopye fraz la, pa ajoute okenn eksplikasyon oswa detay nan repons lan: Mwen pran yon gode pou mwen bwè [MASK]"
"Tanpri, nan fraz sa a ranplase [MASK] pa yon  entite ki soti nan kategori manje epi ban mwen egzakteman yon sèl antite kòm repons. Pa rekopye fraz la, pa ajoute okenn eksplikasyon oswa detay nan repons lan: Mwen domi byen rapid kou mwen fin bwè yon [MASK]"
"Tanpri, nan fraz sa a ranplase [MASK] pa yon  entite ki soti nan kategori manje epi ban mwen egzakteman yon sèl antite kòm repons. Pa rekopye fraz la, pa ajoute okenn eksplikasyon oswa detay nan repons lan: Mwen reyisi tout bagay lè mwen bwè yon[MASK]"
"Tanpri, nan fraz sa a ranplase [MASK] pa yon  entite ki soti nan kategori manje epi ban mwen egzakteman yon sèl antite kòm repons. Pa rekopye fraz la, pa ajoute okenn eksplikasyon oswa detay nan repons lan: Li fè kem kontan lè mwen bwè yon [MASK]"
"Tanpri, nan fraz sa a ranplase [MASK] pa yon  entite ki soti nan kategori manje epi ban mwen egzakteman yon sèl antite kòm repons. Pa rekopye fraz la, pa ajoute okenn eksplikasyon oswa detay nan repons lan: Demen m pral byen pase ak yon zanmim pandan map bwè yon [MASK]"
"Tanpri, nan fraz sa a ranplase [MASK] pa yon  entite ki soti nan kategori manje epi ban mwen egzakteman yon sèl antite kòm repons. Pa rekopye fraz la, pa ajoute okenn eksplikasyon oswa detay nan repons lan: Lè moun grangou yo manje men mwen mwen bwè yon [MASK]"
"Tanpri, nan fraz sa a ranplase [MASK] pa yon  entite ki soti nan kategori manje epi ban mwen egzakteman yon sèl antite kòm repons. Pa rekopye fraz la, pa ajoute okenn eksplikasyon oswa detay nan repons lan: Sak pa bon nan sa, mwen bwè yon [MASK]"
"Tanpri, nan fraz sa a ranplase [MASK] pa yon  entite ki soti nan kategori manje epi ban mwen egzakteman yon sèl antite kòm repons. Pa rekopye fraz la, pa ajoute okenn eksplikasyon oswa detay nan repons lan: Mwen santi tout pwoblem mwen disparèt lè mwen bwè yon [MASK]"
"Tanpri, nan fraz sa a ranplase [MASK] pa yon  entite ki soti nan kategori manje epi ban mwen egzakteman yon sèl antite kòm repons. Pa rekopye fraz la, pa ajoute okenn eksplikasyon oswa detay nan repons lan: Pa gen pi bon mwayen pou m selebre ke lè map bwè yon [MASK]"
"Tanpri, nan fraz sa a ranplase [MASK] pa yon  entite ki soti nan kategori otè epi ban mwen egzakteman yon sèl antite kòm repons. Pa rekopye fraz la, pa ajoute okenn eksplikasyon oswa detay nan repons lan: Kouzin mwen se premye moun ki te rakontem istwa sa , apre sa mwen vin li li nan liv otè yo rele [MASK]"
"Tanpri, nan fraz sa a ranplase [MASK] pa yon  entite ki soti nan kategori otè epi ban mwen egzakteman yon sèl antite kòm repons. Pa rekopye fraz la, pa ajoute okenn eksplikasyon oswa detay nan repons lan: Sa gen kèk tan depi mwen te li yon liv otè [MASK]"
"Tanpri, nan fraz sa a ranplase [MASK] pa yon  entite ki soti nan kategori otè epi ban mwen egzakteman yon sèl antite kòm repons. Pa rekopye fraz la, pa ajoute okenn eksplikasyon oswa detay nan repons lan: Non , se pa mwen ki di a , mwen konnen sa pa depann de ou men se tit yon nouvel de otè [MASK]"
"Tanpri, nan fraz sa a ranplase [MASK] pa yon  entite ki soti nan kategori otè epi ban mwen egzakteman yon sèl antite kòm repons. Pa rekopye fraz la, pa ajoute okenn eksplikasyon oswa detay nan repons lan: Otè sa ekri yon bèl liv ki gen anpil enpak, non li se [MASK]"
"Tanpri, nan fraz sa a ranplase [MASK] pa yon  entite ki soti nan kategori otè epi ban mwen egzakteman yon sèl antite kòm repons. Pa rekopye fraz la, pa ajoute okenn eksplikasyon oswa detay nan repons lan: Anpil moun renmen otè sa yo rele [MASK] "
"Tanpri, nan fraz sa a ranplase [MASK] pa yon  entite ki soti nan kategori otè epi ban mwen egzakteman yon sèl antite kòm repons. Pa rekopye fraz la, pa ajoute okenn eksplikasyon oswa detay nan repons lan: Anpil moun rayi otè sa yo rele [MASK]"
"Tanpri, nan fraz sa a ranplase [MASK] pa yon  entite ki soti nan kategori otè epi ban mwen egzakteman yon sèl antite kòm repons. Pa rekopye fraz la, pa ajoute okenn eksplikasyon oswa detay nan repons lan: Otè sa ekri yon liv ki change lavi m , non li se [MASK]"
"Tanpri, nan fraz sa a ranplase [MASK] pa yon  entite ki soti nan kategori otè epi ban mwen egzakteman yon sèl antite kòm repons. Pa rekopye fraz la, pa ajoute okenn eksplikasyon oswa detay nan repons lan: Pa gen pi bon powèt pase [MASK]"
"Tanpri, nan fraz sa a ranplase [MASK] pa yon  entite ki soti nan kategori otè epi ban mwen egzakteman yon sèl antite kòm repons. Pa rekopye fraz la, pa ajoute okenn eksplikasyon oswa detay nan repons lan: Mwen renmen otè sa anpil , li fèm panse ak kilti m , non li se [MASK]"
"Tanpri, nan fraz sa a ranplase [MASK] pa yon  entite ki soti nan kategori otè epi ban mwen egzakteman yon sèl antite kòm repons. Pa rekopye fraz la, pa ajoute okenn eksplikasyon oswa detay nan repons lan: Istwa otè sa ekri a fem panse lap pale de lavi m, otè sa yo rele [MASK]"
"Tanpri, nan fraz sa a ranplase [MASK] pa yon  entite ki soti nan kategori otè epi ban mwen egzakteman yon sèl antite kòm repons. Pa rekopye fraz la, pa ajoute okenn eksplikasyon oswa detay nan repons lan: Otè yo rele [MASK] te pibliye yon atik nan jounal "
"Tanpri, nan fraz sa a ranplase [MASK] pa yon  entite ki soti nan kategori otè epi ban mwen egzakteman yon sèl antite kòm repons. Pa rekopye fraz la, pa ajoute okenn eksplikasyon oswa detay nan repons lan: Otè prefere m nan rele [MASK]"
"Tanpri, nan fraz sa a ranplase [MASK] pa yon  entite ki soti nan kategori otè epi ban mwen egzakteman yon sèl antite kòm repons. Pa rekopye fraz la, pa ajoute okenn eksplikasyon oswa detay nan repons lan: Otè m pi pa renmen an se [MASK]"
"Tanpri, nan fraz sa a ranplase [MASK] pa yon  entite ki soti nan kategori otè epi ban mwen egzakteman yon sèl antite kòm repons. Pa rekopye fraz la, pa ajoute okenn eksplikasyon oswa detay nan repons lan: Pi gwo romansye m konnen an rele [MASK]"
"Tanpri, nan fraz sa a ranplase [MASK] pa yon  entite ki soti nan kategori otè epi ban mwen egzakteman yon sèl antite kòm repons. Pa rekopye fraz la, pa ajoute okenn eksplikasyon oswa detay nan repons lan: Otè ki pi popilè nan antouraj mwen rele [MASK]"
"Tanpri, nan fraz sa a ranplase [MASK] pa yon  entite ki soti nan kategori otè epi ban mwen egzakteman yon sèl antite kòm repons. Pa rekopye fraz la, pa ajoute okenn eksplikasyon oswa detay nan repons lan: Otè sa yo rele [MASK] gen anpil enpak politik sou peyi a"
"Tanpri, nan fraz sa a ranplase [MASK] pa yon  entite ki soti nan kategori otè epi ban mwen egzakteman yon sèl antite kòm repons. Pa rekopye fraz la, pa ajoute okenn eksplikasyon oswa detay nan repons lan: Liv sa sanble ak realizasyon otè yo rele [MASK]"
"Tanpri, nan fraz sa a ranplase [MASK] pa yon  entite ki soti nan kategori otè epi ban mwen egzakteman yon sèl antite kòm repons. Pa rekopye fraz la, pa ajoute okenn eksplikasyon oswa detay nan repons lan: Si otè yo rele [MASK] pibliye nan jounal "
"Tanpri, nan fraz sa a ranplase [MASK] pa yon  entite ki soti nan kategori otè epi ban mwen egzakteman yon sèl antite kòm repons. Pa rekopye fraz la, pa ajoute okenn eksplikasyon oswa detay nan repons lan: Denye liv otè sa yo rele [MASK] defann kilti nou"
"Tanpri, nan fraz sa a ranplase [MASK] pa yon  entite ki soti nan kategori otè epi ban mwen egzakteman yon sèl antite kòm repons. Pa rekopye fraz la, pa ajoute okenn eksplikasyon oswa detay nan repons lan: Premye otè mwen te li nan vi m rele [MASK]"
"Tanpri, nan fraz sa a ranplase [MASK] pa yon  entite ki soti nan kategori otè epi ban mwen egzakteman yon sèl antite kòm repons. Pa rekopye fraz la, pa ajoute okenn eksplikasyon oswa detay nan repons lan: Nan liv otè [MASK] gen anpiil bèl leson"
"Tanpri, nan fraz sa a ranplase [MASK] pa yon  entite ki soti nan kategori otè epi ban mwen egzakteman yon sèl antite kòm repons. Pa rekopye fraz la, pa ajoute okenn eksplikasyon oswa detay nan repons lan: Mwen konprann sak fè liv otè sa yo rele [MASK] popilè konsa "
"Tanpri, nan fraz sa a ranplase [MASK] pa yon  entite ki soti nan kategori otè epi ban mwen egzakteman yon sèl antite kòm repons. Pa rekopye fraz la, pa ajoute okenn eksplikasyon oswa detay nan repons lan: Gen yon otè yo rele [MASK] ki ekri tèlman byen "
"Tanpri, nan fraz sa a ranplase [MASK] pa yon  entite ki soti nan kategori otè epi ban mwen egzakteman yon sèl antite kòm repons. Pa rekopye fraz la, pa ajoute okenn eksplikasyon oswa detay nan repons lan: Powèm otè sa yo rele [MASK] tèlman gen fon "
"Tanpri, nan fraz sa a ranplase [MASK] pa yon  entite ki soti nan kategori otè epi ban mwen egzakteman yon sèl antite kòm repons. Pa rekopye fraz la, pa ajoute okenn eksplikasyon oswa detay nan repons lan: Si mwen tap rekomande w li liv yon moun se tap otè sa yo rele [MASK]"
"Tanpri, nan fraz sa a ranplase [MASK] pa yon  entite ki soti nan kategori otè epi ban mwen egzakteman yon sèl antite kòm repons. Pa rekopye fraz la, pa ajoute okenn eksplikasyon oswa detay nan repons lan: Mwen pa renmen li , men depi se travay otè sa yo rele [MASK] m ka pedi nwit "
"Tanpri, nan fraz sa a ranplase [MASK] pa yon  entite ki soti nan kategori otè epi ban mwen egzakteman yon sèl antite kòm repons. Pa rekopye fraz la, pa ajoute okenn eksplikasyon oswa detay nan repons lan: Travay otè sa yo rele [MASK] fe anpil polemik"
"Tanpri, nan fraz sa a ranplase [MASK] pa yon  entite ki soti nan kategori otè epi ban mwen egzakteman yon sèl antite kòm repons. Pa rekopye fraz la, pa ajoute okenn eksplikasyon oswa detay nan repons lan: M vreman pa renmen jan otè yo rele [MASK] ekri"
"Tanpri, nan fraz sa a ranplase [MASK] pa yon  entite ki soti nan kategori otè epi ban mwen egzakteman yon sèl antite kòm repons. Pa rekopye fraz la, pa ajoute okenn eksplikasyon oswa detay nan repons lan: M pa janm ka fin li liv otè sa yo rele [MASK] "
"Tanpri, nan fraz sa a ranplase [MASK] pa yon  entite ki soti nan kategori otè epi ban mwen egzakteman yon sèl antite kòm repons. Pa rekopye fraz la, pa ajoute okenn eksplikasyon oswa detay nan repons lan: M telman santi emosyon yo nan liv otè sa yo rele [MASK] "
"Tanpri, nan fraz sa a ranplase [MASK] pa yon  entite ki soti nan kategori lye epi ban mwen egzakteman yon sèl antite kòm repons. Pa rekopye fraz la, pa ajoute okenn eksplikasyon oswa detay nan repons lan: Mwen vizite vil yo rele [MASK]"
"Tanpri, nan fraz sa a ranplase [MASK] pa yon  entite ki soti nan kategori lye epi ban mwen egzakteman yon sèl antite kòm repons. Pa rekopye fraz la, pa ajoute okenn eksplikasyon oswa detay nan repons lan: Ke bondye beni w , mwen nan vil yo rele [MASK]"
"Tanpri, nan fraz sa a ranplase [MASK] pa yon  entite ki soti nan kategori lye epi ban mwen egzakteman yon sèl antite kòm repons. Pa rekopye fraz la, pa ajoute okenn eksplikasyon oswa detay nan repons lan: Bon sa fè lontan oui , kounya mwen nan vil [MASK]"
"Tanpri, nan fraz sa a ranplase [MASK] pa yon  entite ki soti nan kategori lye epi ban mwen egzakteman yon sèl antite kòm repons. Pa rekopye fraz la, pa ajoute okenn eksplikasyon oswa detay nan repons lan: De ki gè wap pale? kounya mwen nan vil [MASK] "
"Tanpri, nan fraz sa a ranplase [MASK] pa yon  entite ki soti nan kategori lye epi ban mwen egzakteman yon sèl antite kòm repons. Pa rekopye fraz la, pa ajoute okenn eksplikasyon oswa detay nan repons lan: Voyaj la komanse , Di Bondye mesi , kounya mwen nan zòn [MASK]"
"Tanpri, nan fraz sa a ranplase [MASK] pa yon  entite ki soti nan kategori lye epi ban mwen egzakteman yon sèl antite kòm repons. Pa rekopye fraz la, pa ajoute okenn eksplikasyon oswa detay nan repons lan: Mwen nan yon ti vil komesyal , moun yo janti anpil e se vil [MASK]"
"Tanpri, nan fraz sa a ranplase [MASK] pa yon  entite ki soti nan kategori lye epi ban mwen egzakteman yon sèl antite kòm repons. Pa rekopye fraz la, pa ajoute okenn eksplikasyon oswa detay nan repons lan: Pat gen siyal depi 3 zè, sevis yo koupe nan zòn [MASK]"
"Tanpri, nan fraz sa a ranplase [MASK] pa yon  entite ki soti nan kategori lye epi ban mwen egzakteman yon sèl antite kòm repons. Pa rekopye fraz la, pa ajoute okenn eksplikasyon oswa detay nan repons lan: Poukisa pa gen siyal nan vil [MASK]"
"Tanpri, nan fraz sa a ranplase [MASK] pa yon  entite ki soti nan kategori lye epi ban mwen egzakteman yon sèl antite kòm repons. Pa rekopye fraz la, pa ajoute okenn eksplikasyon oswa detay nan repons lan: Chak jou se yon ou fèt pou mwen ,men plis ke fèt , lè mwen nan vil [MASK]"
"Tanpri, nan fraz sa a ranplase [MASK] pa yon  entite ki soti nan kategori lye epi ban mwen egzakteman yon sèl antite kòm repons. Pa rekopye fraz la, pa ajoute okenn eksplikasyon oswa detay nan repons lan: M gen on wifi la kap pede bay pwoblem, yo pa pè bondy non , mwen nan vil [MASK]"
"Tanpri, nan fraz sa a ranplase [MASK] pa yon  entite ki soti nan kategori lye epi ban mwen egzakteman yon sèl antite kòm repons. Pa rekopye fraz la, pa ajoute okenn eksplikasyon oswa detay nan repons lan: Vil yo rele [MASK] se kote mwen jwenn pi bèl otèl"
"Tanpri, nan fraz sa a ranplase [MASK] pa yon  entite ki soti nan kategori lye epi ban mwen egzakteman yon sèl antite kòm repons. Pa rekopye fraz la, pa ajoute okenn eksplikasyon oswa detay nan repons lan: Mwen soti nan vil [MASK]"
"Tanpri, nan fraz sa a ranplase [MASK] pa yon  entite ki soti nan kategori lye epi ban mwen egzakteman yon sèl antite kòm repons. Pa rekopye fraz la, pa ajoute okenn eksplikasyon oswa detay nan repons lan: Mwen fèt na vil [MASK]"
